name,long,lat
Starbucks Reserve,-122.395103,37.791511
Starbucks,-122.453194,37.786261
Starbucks,-122.420425,37.806565
Starbucks,-122.4076337,37.7841086
Starbucks,-122.431519,37.78273799999999
Starbucks,-122.403458,37.770242
Starbucks,-122.393641,37.777035
Starbucks,-122.4106957,37.7871735
Starbucks,-122.40576,37.790431
Starbucks,-122.4019931,37.7896675
Starbucks,-122.422065,37.790218
Starbucks,-122.405723,37.786139
Starbucks,-122.449466,37.799293
Starbucks,-122.4090937,37.7861458
Starbucks,-122.4034908,37.7658845
Starbucks,-122.401083,37.797718
Starbucks,-122.4074322,37.7872876
Starbucks,-122.404304,37.792846
Starbucks,-122.4034092,37.7884614
Starbucks,-122.430395,37.797644
Starbucks Reserve,-122.395103,37.791511
Starbucks,-122.438964,37.74359
Starbucks,-122.453194,37.786261
Starbucks,-122.397592,37.789545
Starbucks,-122.420425,37.806565
Starbucks,-122.4076337,37.7841086
Starbucks,-122.431519,37.78273799999999
Starbucks,-122.403458,37.770242
Starbucks,-122.39996,37.784833
Starbucks,-122.393641,37.777035
Starbucks,-122.4106957,37.7871735
Starbucks,-122.38783,37.741198
Starbucks,-122.422065,37.790218
Starbucks,-122.405723,37.786139
Starbucks,-122.449466,37.799293
Starbucks,-122.4090937,37.7861458
Starbucks,-78.847269,35.879249
Starbucks,-78.858171,35.835493
Starbucks,-78.79372,35.87739699999999
Starbucks,-78.84759199999999,35.821634
Starbucks,-78.7957095,35.8755774
Starbucks,-78.7899042,35.8743022
Starbucks,-78.7708682,35.8271004
Starbucks,-121.9048029,37.3390508
Starbucks,-121.943788,37.325867
Starbucks,-121.949113,37.320964
Starbucks,-121.949741,37.312953
Starbucks,-121.966076,37.328368
Starbucks,-121.951119,37.279986
Starbucks,-121.911577,37.341364
Starbucks,-121.912665,37.332341
Starbucks,-121.892859,37.335283
Starbucks,-121.9506304,37.3002048
Starbucks,-121.922044,37.350544
Starbucks,-121.9732537,37.3199695
Starbucks,-121.8972347,37.3038663
Starbucks,-121.936653,37.3521
Starbucks,-121.930574,37.292828
Starbucks,-121.988773,37.292878
Starbucks,-121.893216,37.274806
Starbucks,-121.923989,37.334292
Starbucks,-121.9140698,37.3233208
Starbucks,-121.997426,37.352979
Starbucks Coffee,-0.1216241,51.5123341
Starbucks Coffee,-0.129358,51.516645
Starbucks,-0.1228762,51.5074981
Starbucks Coffee,-0.1263677,51.5321943
Starbucks,-0.1424124,51.507344
Starbucks,-0.0750917,51.5115271
Starbucks Coffee,-0.1626402,51.500549
Starbucks,-0.0753703,51.50393469999999
Starbucks Coffee,-0.142504,51.514458
Starbucks Coffee,-0.08295999999999999,51.51332
Starbucks,-0.1257768,51.5182416
Starbucks Coffee,-0.1333425,51.5127331
Starbucks Coffee,-0.103926,51.512581
Starbucks,-0.087346,51.5161101
Starbucks Coffee,-0.0740913,51.5066998
Starbucks Coffee,-0.1570933,51.5215991
Starbucks Coffee,-0.1430836,51.49470609999999
Starbucks Coffee,-0.146863,51.49434
Starbucks Coffee,-0.0680942,51.5170265
Starbucks Coffee,-0.143866,51.5160874
Starbucks,-72.55293800000001,42.357366
Starbucks,-72.546928,42.357252
Hampshire Café,-72.53052319999999,42.3838421
ISB Café,-72.5249603,42.3925745
Barnes & Noble,-72.55419119999999,42.3540953
People's Organic,-72.5270149,42.3917879
Starbucks,-122.049555,37.551899
Starbucks,-122.025338,37.56782
Starbucks,-122.048576,37.550624
Starbucks,-122.038312,37.529725
